Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member
Argyle / de Verdun,45.45301584,-73.57191503,Métro Verdun (Willibrord / de Verdun),45.45948769,-73.57209206,231.0,204.96969696969697,89.6103896103896
des Seigneurs / Notre-Dame,45.48772279,-73.56908262,Métro Georges-Vanier (St-Antoine / Canning),45.4891,-73.57656,230.0,250.6695652173913,96.52173913043478
Queen / Wellington,45.49760528,-73.55534971,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,229.0,294.36681222707426,99.56331877729258
de la Commune / St-Sulpice,45.50424246,-73.55346948,Marché Atwater,45.48020823,-73.57759863,226.0,1714.5663716814158,33.1858407079646
Marquette / du Mont-Royal,45.53229,-73.57544,Resther / du Mont-Royal,45.52562819,-73.58177483,226.0,302.8008849557522,97.78761061946902
Bourgeoys / Favard,45.47993042,-73.55592102,Métro Charlevoix (Centre / Charlevoix),45.47822787,-73.56965125,225.0,372.2266666666667,96.88888888888889
Poupart / Ste-Catherine,45.52900207,-73.54619935,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,224.0,315.6294642857143,94.64285714285714
Mackay / de Maisonneuve,45.496590000000005,-73.57851,Métro Atwater (Atwater / Ste-Catherine),45.48947623,-73.58456567,223.0,397.7982062780269,95.06726457399103
Regina / de Verdun,45.467369,-73.570769,Métro Lasalle (de Rushbrooke / Caisse),45.47069643,-73.56542241,222.0,187.6891891891892,99.54954954954955
Métro Place St-Henri (St-Ferdinand / St-Jacques),45.477249,-73.587238,Palm / St-Remi,45.470303,-73.589848,221.0,378.99547511312215,95.92760180995475
Métro Préfontaine (Moreau / Hochelaga),45.54178033,-73.55571449,Dézéry / Ontario,45.54111009,-73.54754984,221.0,207.5158371040724,98.64253393665159
Métro Laurier (Rivard / Laurier),45.52761627,-73.5891147,Gerry-Boulet / St-Grégoire,45.53373523,-73.58930647,219.0,286.13698630136986,98.17351598173516
Métro Charlevoix (Centre / Charlevoix),45.47822787,-73.56965125,Fortune / Wellington,45.477923,-73.559038,218.0,425.0229357798165,92.20183486238533
de la Commune / St-Sulpice,45.50424246,-73.55346948,de la Commune / King,45.49751503,-73.55257094,217.0,1158.078341013825,33.6405529953917
Métro Verdun (Willibrord / de Verdun),45.45948769,-73.57209206,Beatty / de Verdun,45.45072998,-73.57257485,217.0,289.44700460829495,94.47004608294931
Beatty / de Verdun,45.45072998,-73.57257485,Métro Verdun (Willibrord / de Verdun),45.45948769,-73.57209206,216.0,285.5324074074074,98.14814814814815
Métro Rosemont (de St-Vallier / Rosemont),45.53195486,-73.59816045,Cartier / Dandurand,45.53923559,-73.58594567,216.0,374.8425925925926,91.20370370370371
Le Caron / Marc-Sauvalle ,45.461684999999996,-73.584039,Métro Jolicoeur (Drake / de Sève),45.45608546,-73.58193709999999,215.0,211.46046511627907,99.06976744186046
Métro Rosemont (de St-Vallier / Rosemont),45.53195486,-73.59816045,Parc Père-Marquette (Chambord / Rosemont),45.53708783,-73.59321848,214.0,279.196261682243,97.19626168224299
Marquette / Villeray,45.55068362,-73.61529306,Marquette / Jean-Talon,45.54740778,-73.60766888,213.0,188.15023474178403,98.59154929577466
Métro Lasalle (de Rushbrooke / Caisse),45.47069643,-73.56542241,Regina / de Verdun,45.467369,-73.570769,212.0,205.33018867924528,99.52830188679245
Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,Poupart / Ste-Catherine,45.52900207,-73.54619935,210.0,296.9095238095238,92.85714285714286
Marquette / Jean-Talon,45.54740778,-73.60766888,Marquette / Villeray,45.55068362,-73.61529306,209.0,198.9090909090909,99.52153110047847
de la Commune / Berri,45.51086,-73.54983,de la Commune / Berri,45.51086,-73.54983,208.0,1633.7596153846155,22.596153846153847
Métro Place St-Henri (St-Ferdinand / St-Jacques),45.477249,-73.587238,de la Côte St-Paul / St-Ambroise,45.46766565,-73.59391784,208.0,541.2884615384615,90.38461538461539
Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,Queen / Wellington,45.49760528,-73.55534971,204.0,315.70098039215685,97.54901960784314
Métro Villa-Maria (Décarie / de Monkland),45.479483,-73.61979000000001,Harvard / de Monkland,45.47456519,-73.62403572,204.0,194.55882352941177,95.58823529411765
de Lanaudière / Laurier,45.53331361,-73.58373687,Métro Laurier (Rivard / Laurier),45.52761627,-73.5891147,203.0,282.0,96.55172413793103
Métro Verdun (Willibrord / de Verdun),45.45948769,-73.57209206,Argyle / de Verdun,45.45301584,-73.57191503,201.0,228.8955223880597,93.03482587064677
Milton / University,45.5064484,-73.57634872,Hutchison / Prince-Arthur,45.50975859,-73.57610732,200.0,188.695,96.5
Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,Mackay / de Maisonneuve,45.496590000000005,-73.57851,198.0,227.489898989899,93.43434343434343
Metro Jean-Drapeau (Chemin Macdonald),45.51280058,-73.53111595,Casino de Montréal,45.5063732,-73.52457672,195.0,1478.1692307692308,38.97435897435898
Milton / du Parc,45.50936143,-73.57386366,Milton / University,45.5064484,-73.57634872,194.0,163.8041237113402,97.42268041237114
Milton / University,45.5064484,-73.57634872,Milton / du Parc,45.50936143,-73.57386366,192.0,258.7447916666667,94.27083333333334
de la Côte St-Paul / St-Ambroise,45.46766565,-73.59391784,Métro Place St-Henri (St-Ferdinand / St-Jacques),45.477249,-73.587238,192.0,513.1822916666666,92.1875
Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.4948716,-73.57112378,Notre-Dame / de la Montagne,45.49302901,-73.56481791,190.0,252.11052631578949,95.26315789473684
du Mont-Royal / Clark,45.51941,-73.58685,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255,190.0,259.77894736842103,94.21052631578948
Métro Viau (Pierre-de-Coubertin / Viau),45.56178282,-73.54661107,Ontario / Viau,45.5594818,-73.535496,190.0,304.9684210526316,90.52631578947368
de Maisonneuve / Greene,45.48697062,-73.58929306,Métro Vendôme (de Marlowe / de Maisonneuve),45.47393028,-73.60473454,190.0,567.7947368421053,84.21052631578947
de la Commune / King,45.49751503,-73.55257094,de la Commune / St-Sulpice,45.50424246,-73.55346948,189.0,602.031746031746,41.7989417989418
Mackay / de Maisonneuve,45.496590000000005,-73.57851,de Maisonneuve / Mansfield (sud),45.50205386,-73.57346535,189.0,315.6666666666667,94.70899470899471
Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,Ontario / de Lorimier,45.5277309,-73.55753839,189.0,349.2063492063492,95.23809523809523
Métro Viau (Pierre-de-Coubertin / Viau),45.56178282,-73.54661107,Ontario / Sicard,45.55626187,-73.5374406,189.0,329.1005291005291,98.4126984126984
Marché Maisonneuve,45.55321884,-73.53978217,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421376,-73.55155975,189.0,383.1904761904762,95.76719576719577
Métro Villa-Maria (Décarie / de Monkland),45.479483,-73.61979000000001,de Hampton / de Monkland,45.47117931,-73.62700224,188.0,283.4574468085106,93.61702127659575
Ontario / de Lorimier,45.5277309,-73.55753839,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,188.0,335.84574468085106,94.14893617021278
Métro Laurier (Rivard / Laurier),45.52761627,-73.5891147,de Gaspé / St-Viateur,45.52774828,-73.59743893,188.0,300.3031914893617,97.3404255319149
Resther / du Mont-Royal,45.52562819,-73.58177483,Marquette / du Mont-Royal,45.53229,-73.57544,187.0,327.5080213903743,97.86096256684492
Milton / University,45.5064484,-73.57634872,Prince-Arthur / du Parc,45.51059,-73.57547,186.0,250.2258064516129,96.7741935483871
Métro Vendôme (de Marlowe / de Maisonneuve),45.47393028,-73.60473454,de Maisonneuve / Greene,45.48697062,-73.58929306,186.0,599.4731182795699,89.78494623655914
Valois / Ontario,45.54740496,-73.54467452,Métro Joliette  (Joliette / Hochelaga),45.54690718,-73.55155706,185.0,290.46486486486486,97.83783783783784
de la Commune / St-Sulpice,45.50424246,-73.55346948,de la Commune / Berri,45.51086,-73.54983,183.0,1076.0546448087432,38.79781420765027
Métro Sauvé (Berri / Sauvé),45.55069207,-73.65636706,Clark / Fleury,45.54764848,-73.6655657,183.0,349.9836065573771,94.53551912568307
Métro de l'Église (Ross / de l'Église),45.46284605,-73.56592163,de l'Église / Bannantyne,45.46325354,-73.57587934,183.0,281.3551912568306,93.44262295081968
Clark / Prince-Arthur,45.51330257,-73.57296109,Prince-Arthur / du Parc,45.51059,-73.57547,182.0,166.87362637362637,93.4065934065934
Pontiac / Gilford,45.52700933,-73.58576596,Cartier / St-Joseph,45.53582824,-73.57869029,181.0,397.17127071823205,93.92265193370166
Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,Duke / Brennan,45.49558135,-73.55371088,180.0,409.85,97.77777777777777
Métro Laurier (Rivard / Laurier),45.52761627,-73.5891147,Marquette / St-Grégoire,45.53703,-73.58584,179.0,385.463687150838,92.73743016759776
Métro Jolicoeur (Drake / de Sève),45.45608546,-73.58193709999999,Le Caron / Marc-Sauvalle ,45.461684999999996,-73.584039,179.0,245.87150837988827,99.4413407821229
Métro Monk (Allard / Beaulieu),45.45085122,-73.5940272,Hamilton / Jolicoeur,45.456355,-73.597557,179.0,304.69832402234636,95.53072625698324
Métro Beaubien (de Chateaubriand / Beaubien),45.53535996,-73.60363483,Chabot / Beaubien,45.54437555,-73.59564453,179.0,373.5139664804469,97.20670391061452
de Maisonneuve / Mansfield (sud),45.50205386,-73.57346535,Mackay / de Maisonneuve,45.496590000000005,-73.57851,178.0,293.53370786516854,89.32584269662921
Métro Laurier (Rivard / Laurier),45.52761627,-73.5891147,de l'Esplanade / Laurier,45.52103886,-73.59490693,178.0,358.0730337078652,97.19101123595506
de la Commune / Berri,45.51086,-73.54983,de la Commune / Place Jacques-Cartier,45.50761009,-73.55183601,177.0,1181.3672316384182,22.598870056497177
Milton / University,45.5064484,-73.57634872,Clark / Prince-Arthur,45.51330257,-73.57296109,177.0,358.31073446327684,89.83050847457628
Prince-Arthur / du Parc,45.51059,-73.57547,Clark / Prince-Arthur,45.51330257,-73.57296109,177.0,170.85875706214688,93.78531073446328
Island / Centre,45.48149081,-73.56475353,Métro Charlevoix (Centre / Charlevoix),45.47822787,-73.56965125,177.0,198.12994350282486,96.045197740113
de la Côte St-Antoine / Royal,45.46892698,-73.61987025,Métro Vendôme (de Marlowe / de Maisonneuve),45.47393028,-73.60473454,177.0,432.57062146892656,93.78531073446328
Grand Boulevard / Sherbrooke,45.466569,-73.623295,Métro Vendôme (de Marlowe / de Maisonneuve),45.47393028,-73.60473454,177.0,514.3954802259886,88.13559322033898
Fullum / de Rouen,45.53213681,-73.5587132,Métro Frontenac (Ontario / du Havre),45.53370599,-73.55217934,176.0,219.10227272727272,97.72727272727273
Gilford / de Lanaudière,45.532008000000005,-73.58044446,Pontiac / Gilford,45.52700933,-73.58576596,176.0,250.57954545454547,98.86363636363636
