Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,april,Rosemont / Viau,45.5683302,-73.5666633,Rosemont / Viau,45.5683302,-73.5666633,70,1678.1,51.42857143,Montreal
2020,april,Kirkfield / de Chambois,45.5129332,-73.6338902,Kirkfield / de Chambois,45.5129332,-73.6338902,69,1654.26087,13.04347826,Montreal
2020,april,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,66,2445.454545,59.09090909,Montreal
2020,april,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,Marché Atwater,45.4802082,-73.5775986,62,1206.758065,67.74193548,Montreal
2020,april,de la Commune / St-Sulpice,45.5042425,-73.5534695,de la Commune / St-Sulpice,45.5042425,-73.5534695,57,1936.596491,36.84210526,Montreal
2020,april,Querbes / Laurier,45.51754,-73.5978319,Querbes / Laurier,45.51754,-73.5978319,54,1897.611111,24.07407407,Montreal
2020,april,Paré / Mountain Sights,45.4981003,-73.6529419,Paré / Mountain Sights,45.4981003,-73.6529419,46,1785.021739,73.91304348,Montreal
2020,april,Hutchison / Van Horne,45.5249419,-73.6106059,Hutchison / Van Horne,45.5249419,-73.6106059,45,1092.533333,62.22222222,Montreal
2020,april,Ottawa / Peel,45.4939202,-73.5595018,Ottawa / Peel,45.4939202,-73.5595018,44,1577.772727,77.27272727,Montreal
2020,april,Elgar / de l'Île-des-Sœurs,45.4568232,-73.5468042,Elgar / de l'Île-des-Sœurs,45.4568232,-73.5468042,44,1945.545455,40.90909091,Montreal
2020,april,de la Commune / Berri,45.51086,-73.54983,de la Commune / Berri,45.51086,-73.54983,42,2212.190476,38.0952381,Montreal
2020,april,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915,41,1933,41.46341463,Montreal
2020,april,Parc Outremont (Bloomfield / Elmwood),45.5183094,-73.6032861,Parc Outremont (Bloomfield / Elmwood),45.5183094,-73.6032861,40,1399.825,17.5,Montreal
2020,april,19e avenue / St-Zotique,45.561594,-73.585643,19e avenue / St-Zotique,45.561594,-73.585643,40,2137.6,62.5,Montreal
2020,april,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,38,1316.710526,63.15789474,Montreal
2020,april,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,37,1691.594595,29.72972973,Montreal
2020,april,Wolfe / René-Lévesque,45.5168175,-73.5541883,Wolfe / René-Lévesque,45.5168175,-73.5541883,37,1468.054054,78.37837838,Montreal
2020,april,Bloomfield / Van Horne,45.5227453,-73.6132814,Bloomfield / Van Horne,45.5227453,-73.6132814,36,1400.916667,33.33333333,Montreal
2020,april,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,36,1673.027778,58.33333333,Montreal
2020,april,Gagne / LaSalle,45.4224514,-73.601194,Gagne / LaSalle,45.4224514,-73.601194,36,2673.027778,47.22222222,Montreal
2020,april,Marché Atwater,45.4802082,-73.5775986,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,34,1049.970588,76.47058824,Montreal
2020,april,Waverly / St-Viateur,45.5238561,-73.6001265,Waverly / St-Viateur,45.5238561,-73.6001265,33,1274.969697,48.48484848,Montreal
2020,april,des Bassins / du Séminaire,45.4905646,-73.5603333,des Bassins / du Séminaire,45.4905646,-73.5603333,32,2099.625,62.5,Montreal
2020,april,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,32,2149.5625,43.75,Montreal
2020,april,Square St-Louis (du Square St-Louis / Laval),45.5160908,-73.5701287,Square St-Louis (du Square St-Louis / Laval),45.5160908,-73.5701287,30,1706,100,Montreal
2020,april,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,30,1491.966667,63.33333333,Montreal
2020,april,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,29,2060.034483,72.4137931,Montreal
2020,april,Villeneuve / du Parc,45.51829,-73.59235,Villeneuve / du Parc,45.51829,-73.59235,29,1553.241379,86.20689655,Montreal
2020,april,Parc Jeanne-Mance (du Mont-Royal / du Parc),45.517,-73.589,Parc Jeanne-Mance (du Mont-Royal / du Parc),45.517,-73.589,28,2111.5,60.71428571,Montreal
2020,april,Bloomfield / Bernard,45.5204578,-73.6082724,Bloomfield / Bernard,45.5204578,-73.6082724,28,1539.214286,60.71428571,Montreal
2020,april,St-Cyril / Wiseman,45.5208548,-73.6157396,St-Cyril / Wiseman,45.5208548,-73.6157396,28,1422.821429,25,Montreal
2020,april,2e avenue / Jean-Rivard,45.562509,-73.6165604,2e avenue / Jean-Rivard,45.562509,-73.6165604,27,1432.037037,37.03703704,Montreal
2020,april,Duluth / St-Laurent,45.5170456,-73.5792965,St-Hubert / Duluth,45.5224257,-73.5741842,27,222.9259259,100,Montreal
2020,april,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50364,-73.618269,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50364,-73.618269,27,1654.518519,62.96296296,Montreal
2020,april,Notre-Dame / Liébert,45.5928026,-73.5104656,Notre-Dame / Liébert,45.5928026,-73.5104656,27,2112.185185,40.74074074,Montreal
2020,april,Jeanne-Mance / Bernard,45.5244504,-73.6051744,Jeanne-Mance / Bernard,45.5244504,-73.6051744,25,1180.72,48,Montreal
2020,april,Querbes / Laurier,45.51754,-73.5978319,Parc Outremont (Bloomfield / Elmwood),45.5183094,-73.6032861,25,1668.72,24,Montreal
2020,april,McLynn / Plamondon,45.4891131,-73.6470129,McLynn / Plamondon,45.4891131,-73.6470129,25,1505.28,76,Montreal
2020,april,Gary-Carter / St-Laurent,45.5358998,-73.6224425,Gary-Carter / St-Laurent,45.5358998,-73.6224425,25,2353.12,28,Montreal
2020,april,Louis-Hémon / Villeray,45.5549613,-73.6107373,Louis-Hémon / Villeray,45.5549613,-73.6107373,25,1992.56,64,Montreal
2020,april,Basile-Routhier / Chabanel,45.5498684,-73.6476566,Basile-Routhier / Chabanel,45.5498684,-73.6476566,25,2473.4,76,Montreal
2020,april,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915,25,1420.72,60,Montreal
2020,april,Bibliothèque du Boisé (Thimens / Todd),45.5040086,-73.7044175,Bibliothèque du Boisé (Thimens / Todd),45.5040086,-73.7044175,25,1680.64,72,Montreal
2020,april,St-Hubert / Duluth,45.5224257,-73.5741842,Duluth / St-Laurent,45.5170456,-73.5792965,24,216.3333333,100,Montreal
2020,april,de Bullion / St-Joseph,45.5240365,-73.5901433,du Mont-Royal / Clark,45.51941,-73.58685,24,248.625,100,Montreal
2020,april,Duluth / de l'Esplanade,45.515092,-73.5811418,McLynn / Plamondon,45.4891131,-73.6470129,24,1715.416667,100,Montreal
2020,april,Montcalm / Ontario,45.521081,-73.5622752,Montcalm / de Maisonneuve,45.5191392,-73.5578656,24,413.0416667,100,Montreal
2020,april,St-Viateur / St-Laurent,45.5259307,-73.598839,Casgrain / Mozart,45.5347273,-73.6147928,23,392.3913043,95.65217391,Montreal
2020,april,LaSalle / Crawford,45.4379138,-73.5827404,LaSalle / Crawford,45.4379138,-73.5827404,23,1983.565217,52.17391304,Montreal
2020,april,Métro Henri-Bourassa (Henri-Bourassa / Millen),45.556751,-73.6671616,Métro Henri-Bourassa (Henri-Bourassa / Millen),45.556751,-73.6671616,23,2299.26087,65.2173913,Montreal
2020,april,Thimens / Alexis-Nihon,45.5089785,-73.6985636,Thimens / Alexis-Nihon,45.5089785,-73.6985636,23,1805.782609,13.04347826,Montreal
2020,april,Métro Charlevoix (Centre / Charlevoix),45.4782279,-73.5696512,Ryde / Charlevoix,45.4757434,-73.5646007,23,145.2173913,100,Montreal
2020,april,de la Commune / St-Sulpice,45.5042425,-73.5534695,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,22,1168.909091,50,Montreal
2020,april,St-Nicolas / Place d'Youville,45.5019669,-73.5551526,St-Nicolas / Place d'Youville,45.5019669,-73.5551526,22,2249.090909,54.54545455,Montreal
2020,april,des Bassins / du Séminaire,45.4905646,-73.5603333,Métro Champ-de-Mars (Viger / Sanguinet),45.5101628,-73.5566371,22,881.2272727,100,Montreal
2020,april,Joseph-Manseau / René-Lévesque,45.4916865,-73.5767671,Joseph-Manseau / René-Lévesque,45.4916865,-73.5767671,22,1438.227273,81.81818182,Montreal
2020,april,St-André / Ste-Catherine,45.5164265,-73.5581124,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,22,497.5909091,90.90909091,Montreal
2020,april,Chabanel / de l'Esplanade,45.5406855,-73.6533764,Chabanel / de l'Esplanade,45.5406855,-73.6533764,22,1391.181818,95.45454545,Montreal
2020,april,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,21,1130.190476,80.95238095,Montreal
2020,april,Montcalm / de Maisonneuve,45.5191392,-73.5578656,Montcalm / de Maisonneuve,45.5191392,-73.5578656,21,2109.809524,71.42857143,Montreal
2020,april,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.5148399,-73.5847789,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.5148399,-73.5847789,21,2573.571429,100,Montreal
2020,april,du Mont-Royal / Clark,45.51941,-73.58685,de Bullion / St-Joseph,45.5240365,-73.5901433,21,280.1904762,100,Montreal
2020,april,Ryde / Charlevoix,45.4757434,-73.5646007,Métro Lionel-Groulx,45.4829751,-73.5797605,21,426.952381,100,Montreal
2020,april,de Monkland / Girouard,45.4771068,-73.621438,Benny / de Monkland,45.4669357,-73.6315311,21,397.6190476,95.23809524,Montreal
