Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,july,Métro Joliette  (Joliette / Hochelaga),45.5469072,-73.5515571,Valois / Ontario,45.5470481,-73.5434461,138,264.7173913,96.37681159,Montreal
2020,july,Marché Atwater,45.4802082,-73.5775986,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,138,1546.021739,41.30434783,Montreal
2020,july,Elgar / de l'Île-des-Sœurs,45.4568232,-73.5468042,Place du Commerce,45.46714,-73.54259,136,755.7279412,60.29411765,Montreal
2020,july,St-André / Ste-Catherine,45.5164265,-73.5581124,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,135,384.4888889,95.55555556,Montreal
2020,july,des Bassins / Richmond,45.4876991,-73.564893,de la Commune / St-Sulpice,45.5042425,-73.5534695,133,1121.834586,48.12030075,Montreal
2020,july,de la Commune / St-Sulpice,45.5042425,-73.5534695,des Bassins / Richmond,45.4876991,-73.564893,130,1051.807692,53.07692308,Montreal
2020,july,Métro Joliette  (Joliette / Hochelaga),45.5469072,-73.5515571,Aylwin / Ontario,45.5443031,-73.5454725,129,265.7984496,93.02325581,Montreal
2020,july,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205,129,997.8992248,52.71317829,Montreal
2020,july,Marché Atwater,45.4802082,-73.5775986,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,128,987.15625,58.59375,Montreal
2020,july,Marquette / du Mont-Royal,45.53229,-73.57544,Marquette / du Mont-Royal,45.53229,-73.57544,127,862,94.48818898,Montreal
2020,july,Dorion / Ontario,45.5269913,-73.5582116,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,126,318.5634921,86.50793651,Montreal
2020,july,St-Philippe / St-Jacques,45.4768907,-73.5881113,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,126,587.9285714,83.33333333,Montreal
2020,july,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,125,971.984,32,Montreal
2020,july,Ann / Wellington,45.4945271,-73.5567525,Ann / Wellington,45.4945271,-73.5567525,124,1441.604839,94.35483871,Montreal
2020,july,Marché Atwater,45.4802082,-73.5775986,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,124,1316.758065,45.16129032,Montreal
2020,july,des Bassins / Richmond,45.4876991,-73.564893,des Bassins / Richmond,45.4876991,-73.564893,124,1622.556452,73.38709677,Montreal
2020,july,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,Marché Atwater,45.4802082,-73.5775986,122,853.5655738,75.40983607,Montreal
2020,july,de la Commune / Berri,45.51086,-73.54983,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,121,1476.942149,46.28099174,Montreal
2020,july,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,Marché Atwater,45.4802082,-73.5775986,121,1609.22314,48.76033058,Montreal
2020,july,Métro de l'Église (Ross / de l'Église),45.462846,-73.5659216,de l'Église / Bannantyne,45.4632535,-73.5758793,121,330.7190083,95.8677686,Montreal
2020,july,Rose-de-Lima / Workman,45.4802642,-73.5809936,Rose-de-Lima / Workman,45.4802642,-73.5809936,121,1000.677686,97.52066116,Montreal
2020,july,de l'Église / Bannantyne,45.4632535,-73.5758793,Métro de l'Église (Ross / de l'Église),45.462846,-73.5659216,120,358.0083333,97.5,Montreal
2020,july,St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,118,507.0423729,84.74576271,Montreal
2020,july,Émile-Duployé / Sherbrooke,45.5272931,-73.5648072,Marquette / du Mont-Royal,45.53229,-73.57544,118,290.1864407,96.61016949,Montreal
2020,july,Marquette / Laurier,45.53543,-73.5822,Métro Laurier (Rivard / Laurier),45.5276163,-73.5891147,118,405.1186441,91.52542373,Montreal
