Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,november,Métro Viau (Pierre-de-Coubertin / Viau),45.5617828,-73.5466111,Ontario / Viau,45.5594818,-73.535496,36,355.4722222,88.88888889,Montreal
2020,november,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,36,1663.861111,50,Montreal
2020,november,Métro Monk (Allard / Beaulieu),45.4510309,-73.5939011,Hamilton / Jolicoeur,45.4567028,-73.5976427,36,232.3333333,88.88888889,Montreal
2020,november,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,Victoria / de Maisonneuve,45.4774286,-73.6001694,35,276.9714286,91.42857143,Montreal
2020,november,Gauthier / Papineau,45.5296663,-73.5673365,Gauthier / Papineau,45.5296663,-73.5673365,35,1306.942857,94.28571429,Montreal
2020,november,Gauthier / Papineau,45.5296663,-73.5673365,Marquette / du Mont-Royal,45.53229,-73.57544,35,333.4285714,100,Montreal
2020,november,Aylwin / Ontario,45.5443031,-73.5454725,Métro Joliette  (Joliette / Hochelaga),45.5469072,-73.5515571,35,216.7428571,94.28571429,Montreal
2020,november,Marquette / Jean-Talon,45.5474078,-73.6076689,Marquette / Villeray,45.5507398,-73.6152944,35,221.0571429,100,Montreal
2020,november,Elgar / de l'Île-des-Sœurs,45.4568232,-73.5468042,Place du Commerce,45.46714,-73.54259,35,787.9428571,68.57142857,Montreal
2020,november,Crescent / de Maisonneuve,45.4981116,-73.5776154,Mackay / René-Lévesque,45.494435,-73.5740983,34,883.1764706,82.35294118,Montreal
2020,november,Place du Commerce,45.46714,-73.54259,Elgar / de l'Île-des-Sœurs,45.4568232,-73.5468042,34,524.0588235,73.52941176,Montreal
2020,november,Bloomfield / Bernard,45.5204578,-73.6082724,Jeanne-Mance / St-Viateur,45.5230265,-73.6018404,33,250.8181818,100,Montreal
2020,november,Marché Atwater,45.4802082,-73.5775986,des Bassins / du Séminaire,45.4905646,-73.5603333,33,660.7575758,72.72727273,Montreal
2020,november,Argyle / de Verdun,45.4530158,-73.571915,Métro Verdun (Willibrord / de Verdun),45.4594877,-73.5720921,33,198.3333333,100,Montreal
2020,november,Gilford / de Brébeuf,45.5308162,-73.581626,Pontiac / Gilford,45.5270093,-73.585766,32,163.96875,100,Montreal
2020,november,Marquette / Villeray,45.5507398,-73.6152944,Marquette / Jean-Talon,45.5474078,-73.6076689,32,212.1875,100,Montreal
2020,november,Métro Georges-Vanier (St-Antoine / Canning),45.4891,-73.57656,des Seigneurs / Notre-Dame,45.4877228,-73.5690826,32,189.59375,90.625,Montreal
2020,november,Jean Langlois / Fullum,45.5265,-73.5457528,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,32,335.21875,100,Montreal
2020,november,Notre-Dame / Liébert,45.5928026,-73.5104656,Notre-Dame / Liébert,45.5928026,-73.5104656,32,1405.125,68.75,Montreal
2020,november,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,de la Commune / Berri,45.51086,-73.54983,31,1277.451613,35.48387097,Montreal
2020,november,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,Poupart / Ste-Catherine,45.5290021,-73.5461994,31,247.4193548,100,Montreal
2020,november,McLynn / Plamondon,45.4891131,-73.6470129,McLynn / Plamondon,45.4891131,-73.6470129,31,2364,64.51612903,Montreal
2020,november,de Maisonneuve / Greene,45.4869706,-73.5892931,Melville / de Maisonneuve,45.4818402,-73.595379,31,576.9354839,67.74193548,Montreal
2020,november,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,de Maisonneuve / Greene,45.4869706,-73.5892931,30,568.2333333,73.33333333,Montreal
2020,november,Laurier / de Brébeuf,45.532514,-73.5848111,Cartier / Masson,45.5380207,-73.5835236,30,262.7333333,100,Montreal
2020,november,Roy / St-Laurent,45.5156162,-73.5758083,Roy / St-Denis,45.51908,-73.5727,30,151.0666667,90,Montreal
2020,november,Bloomfield / Bernard,45.5204578,-73.6082724,St-Cyril / Wiseman,45.5208548,-73.6157396,30,680,86.66666667,Montreal
2020,november,Métro Charlevoix (Centre / Charlevoix),45.4782279,-73.5696512,Richardson / de Montmorency,45.4849802,-73.5603333,30,454.8333333,90,Montreal
2020,november,St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,Mackay / René-Lévesque,45.494435,-73.5740983,29,541.6551724,93.10344828,Montreal
2020,november,Marquette / du Mont-Royal,45.53229,-73.57544,Resther / du Mont-Royal,45.5256282,-73.5817748,29,337.6551724,100,Montreal
2020,november,Métro Mont-Royal (Rivard / du Mont-Royal),45.524673,-73.58255,Marquette / du Mont-Royal,45.53229,-73.57544,29,480.6896552,79.31034483,Montreal
2020,november,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Métro Vendôme (de Marlowe / de Maisonneuve),45.4739303,-73.6047345,29,817.5517241,82.75862069,Montreal
2020,november,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.5148399,-73.5847789,Parc Jeanne-Mance (du Mont-Royal / du Parc),45.517,-73.589,29,1635.413793,96.55172414,Montreal
2020,november,Chabot / de Bellechasse,45.5425697,-73.5921443,Métro Beaubien (de Chateaubriand / Beaubien),45.53536,-73.6036348,29,393.2413793,100,Montreal
2020,november,Young / Wellington,45.4928253,-73.5579783,Young / Wellington,45.4928253,-73.5579783,29,1382.37931,68.96551724,Montreal
2020,november,de la Commune / Berri,45.51086,-73.54983,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,28,1737.821429,50,Montreal
2020,november,de Lanaudière / Laurier,45.5333136,-73.5837369,Métro Laurier (Rivard / Laurier),45.5276163,-73.5891147,28,288.4642857,96.42857143,Montreal
2020,november,Pontiac / Gilford,45.5270093,-73.585766,de Bordeaux / Gilford,45.5361101,-73.576287,28,417.4285714,92.85714286,Montreal
2020,november,Duluth / St-Laurent,45.5170456,-73.5792965,St-Hubert / Duluth,45.5224257,-73.5741842,28,228.5,92.85714286,Montreal
2020,november,Métro Préfontaine (Moreau / Hochelaga),45.5412155,-73.5537136,Ste-Catherine / Dezery,45.5393851,-73.5409999,28,320.0357143,96.42857143,Montreal
2020,november,Métro de l'Église (Ross / de l'Église),45.462846,-73.5659216,de l'Église / Bannantyne,45.4632535,-73.5758793,28,266.6785714,100,Montreal
2020,november,Melville / de Maisonneuve,45.4818402,-73.595379,de Maisonneuve / Greene,45.4869706,-73.5892931,28,309.4285714,100,Montreal
2020,november,Montcalm / Ontario,45.521081,-73.5622752,Montcalm / de Maisonneuve,45.5191392,-73.5578656,28,225.3214286,100,Montreal
2020,november,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,Marché Atwater,45.4802082,-73.5775986,28,718.0714286,71.42857143,Montreal
2020,november,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915,28,1130.035714,53.57142857,Montreal
2020,november,Chomedey / de Maisonneuve,45.4918003,-73.5840064,Drummond / de Maisonneuve,45.49947,-73.57591,27,390.7777778,92.59259259,Montreal
2020,november,Dorion / Ontario,45.5269913,-73.5582116,Métro Frontenac (Ontario / du Havre),45.533706,-73.5521793,27,296,92.59259259,Montreal
2020,november,Garnier / du Mont-Royal,45.53092,-73.57674,Boyer / du Mont-Royal,45.5274321,-73.5799167,27,242.5185185,96.2962963,Montreal
2020,november,de Brébeuf / du Mont-Royal,45.5294078,-73.5781538,Resther / du Mont-Royal,45.5256282,-73.5817748,27,184.037037,100,Montreal
2020,november,Marquette / Laurier,45.53543,-73.5822,Laurier / de Brébeuf,45.532514,-73.5848111,27,291.8888889,100,Montreal
2020,november,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,27,954.7037037,70.37037037,Montreal
2020,november,Jeanne-Mance / St-Viateur,45.5230265,-73.6018404,Bloomfield / Bernard,45.5204578,-73.6082724,27,285.7407407,96.2962963,Montreal
2020,november,Victoria / de Maisonneuve,45.4774286,-73.6001694,de Maisonneuve / Greene,45.4869706,-73.5892931,27,436.1481481,96.2962963,Montreal
2020,november,La Ronde,45.5215654,-73.5353324,Parc Jean-Drapeau (Chemin Macdonald),45.5128006,-73.5311159,27,1122.111111,33.33333333,Montreal
2020,november,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,de la Commune / St-Sulpice,45.5042425,-73.5534695,27,1624.185185,66.66666667,Montreal
2020,november,Hamilton / Jolicoeur,45.4567028,-73.5976427,Métro Monk (Allard / Beaulieu),45.4510309,-73.5939011,27,291.5185185,88.88888889,Montreal
2020,november,Métro Charlevoix (Centre / Charlevoix),45.4782279,-73.5696512,Bourgeoys / Favard,45.4799304,-73.555921,27,455.1111111,88.88888889,Montreal
