Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,may,Kirkfield / de Chambois,45.5129332,-73.6338902,Kirkfield / de Chambois,45.5129332,-73.6338902,468,1492.564103,13.03418803,Montreal
2020,may,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,415,2005.489157,18.31325301,Montreal
2020,may,de la Commune / St-Sulpice,45.5042425,-73.5534695,de la Commune / St-Sulpice,45.5042425,-73.5534695,406,2281.23399,21.67487685,Montreal
2020,may,de la Commune / Berri,45.51086,-73.54983,de la Commune / Berri,45.51086,-73.54983,397,1875.448363,30.73047859,Montreal
2020,may,Rosemont / Viau,45.5683302,-73.5666633,Rosemont / Viau,45.5683302,-73.5666633,382,1843.565445,36.38743455,Montreal
2020,may,Hutchison / Van Horne,45.5249419,-73.6106059,Hutchison / Van Horne,45.5249419,-73.6106059,342,1138.24269,68.71345029,Montreal
2020,may,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,329,2093.404255,56.83890578,Montreal
2020,may,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915,259,2154.444015,38.22393822,Montreal
2020,may,Paré / Mountain Sights,45.4981003,-73.6529419,Paré / Mountain Sights,45.4981003,-73.6529419,242,2048.35124,41.73553719,Montreal
2020,may,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,240,1800.241667,58.33333333,Montreal
2020,may,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,Marché Atwater,45.4802082,-73.5775986,235,1264.208511,50.63829787,Montreal
2020,may,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205,222,2273.216216,31.98198198,Montreal
2020,may,Notre-Dame / Liébert,45.5928026,-73.5104656,Notre-Dame / Liébert,45.5928026,-73.5104656,217,2176.364055,52.99539171,Montreal
2020,may,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,214,977.5280374,36.91588785,Montreal
2020,may,Durocher / Bernard,45.5222253,-73.6066872,Durocher / Bernard,45.5222253,-73.6066872,207,1380.719807,59.42028986,Montreal
2020,may,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.5231143,-73.6181536,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.5231143,-73.6181536,201,1370.666667,36.31840796,Montreal
2020,may,des Bassins / du Séminaire,45.4905646,-73.5603333,des Bassins / du Séminaire,45.4905646,-73.5603333,188,1959.984043,62.76595745,Montreal
2020,may,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,171,1437.397661,51.4619883,Montreal
2020,may,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,168,1472.904762,55.35714286,Montreal
2020,may,McLynn / Plamondon,45.4891131,-73.6470129,McLynn / Plamondon,45.4891131,-73.6470129,165,1822.206061,44.24242424,Montreal
2020,may,Marché Atwater,45.4802082,-73.5775986,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,164,1305.945122,50.6097561,Montreal
2020,may,de la Commune / St-Sulpice,45.5042425,-73.5534695,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,160,2017.3625,22.5,Montreal
2020,may,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,de la Commune / Berri,45.51086,-73.54983,158,1241.601266,40.50632911,Montreal
2020,may,19e avenue / St-Zotique,45.561594,-73.585643,19e avenue / St-Zotique,45.561594,-73.585643,155,1959.554839,68.38709677,Montreal
2020,may,de la Commune / Berri,45.51086,-73.54983,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,152,1299.565789,46.05263158,Montreal
2020,may,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.5148399,-73.5847789,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.5148399,-73.5847789,152,1734.697368,71.71052632,Montreal
2020,may,de la Commune / Berri,45.51086,-73.54983,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,149,1365.261745,25.5033557,Montreal
2020,may,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915,149,1301.899329,38.25503356,Montreal
2020,may,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,146,2052.30137,54.10958904,Montreal
2020,may,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205,144,1214.770833,36.11111111,Montreal
2020,may,Parc des Rapides (LaSalle / 6e avenue),45.4294714,-73.5930992,Parc des Rapides (LaSalle / 6e avenue),45.4294714,-73.5930992,143,2572.426573,22.37762238,Montreal
