Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member
de Champlain / Ontario,45.4676657,-73.5939178,Métro Papineau (Cartier / Ste-Catherine),45.48020820000001,-73.57759859999999,107.0,297.14953271028037,96.26168224299066
La Ronde,45.4676657,-73.5939178,Parc Jean-Drapeau (Chemin Macdonald),45.48020820000001,-73.57759859999999,106.0,1168.1792452830189,36.79245283018868
Marquette / du Mont-Royal,45.4676657,-73.5939178,Gauthier / Papineau,45.48020820000001,-73.57759859999999,105.0,293.6666666666667,98.09523809523809
St-Dominique / St-Zotique,45.4676657,-73.5939178,Métro Beaubien (de Chateaubriand / Beaubien),45.48020820000001,-73.57759859999999,105.0,295.3047619047619,100.0
Bennett / Pierre-de-Coubertin,45.4676657,-73.5939178,Bennett / Ste-Catherine,45.48020820000001,-73.57759859999999,105.0,440.22857142857146,95.23809523809523
Joseph-Manseau / René-Lévesque,45.4676657,-73.5939178,Métro Atwater (Atwater / Ste-Catherine),45.48020820000001,-73.57759859999999,104.0,320.3173076923077,93.26923076923077
Métro Viau (Pierre-de-Coubertin / Viau),45.4676657,-73.5939178,Bennett / Ste-Catherine,45.48020820000001,-73.57759859999999,104.0,577.4711538461538,92.3076923076923
Métro Rosemont (de St-Vallier / Rosemont),45.4676657,-73.5939178,Parc Père-Marquette (Chambord / Rosemont),45.48020820000001,-73.57759859999999,104.0,304.11538461538464,98.07692307692307
Marché Atwater,45.4676657,-73.5939178,de la Commune / St-Sulpice,45.48020820000001,-73.57759859999999,103.0,1335.1650485436894,46.601941747572816
Parc Jean-Drapeau (Chemin Macdonald),45.4676657,-73.5939178,La Ronde,45.48020820000001,-73.57759859999999,103.0,964.8349514563107,46.601941747572816
Hamilton / Jolicoeur,45.4676657,-73.5939178,Métro Monk (Allard / Beaulieu),45.48020820000001,-73.57759859999999,103.0,238.3009708737864,94.1747572815534
de Kent / de la Côte-des-Neiges,45.4676657,-73.5939178,Parc Kent (de Kent / Hudson),45.48020820000001,-73.57759859999999,101.0,619.8712871287129,92.07920792079209
Laurier / de Brébeuf,45.4676657,-73.5939178,Métro Laurier (Rivard / Laurier),45.48020820000001,-73.57759859999999,100.0,262.81,94.0
Gary-Carter / St-Laurent,45.4676657,-73.5939178,Gary-Carter / St-Laurent,45.48020820000001,-73.57759859999999,100.0,1743.05,83.0
Place du Commerce,45.4676657,-73.5939178,Elgar / de l'Île-des-Sœurs,45.48020820000001,-73.57759859999999,99.0,765.4949494949495,68.68686868686868
Jeanne-Mance / St-Viateur,45.4676657,-73.5939178,Jeanne-Mance / St-Viateur,45.48020820000001,-73.57759859999999,98.0,743.030612244898,80.61224489795919
Parc Kent (de Kent / Hudson),45.4676657,-73.5939178,de Kent / de la Côte-des-Neiges,45.48020820000001,-73.57759859999999,98.0,552.265306122449,95.91836734693877
Métro Verdun (Willibrord / de Verdun),45.4676657,-73.5939178,Beatty / de Verdun,45.48020820000001,-73.57759859999999,98.0,299.40816326530614,93.87755102040816
Métro Vendôme (de Marlowe / de Maisonneuve),45.4676657,-73.5939178,Métro Atwater (Atwater / Ste-Catherine),45.48020820000001,-73.57759859999999,97.0,804.1030927835052,82.4742268041237
Marquette / du Mont-Royal,45.4676657,-73.5939178,Resther / du Mont-Royal,45.48020820000001,-73.57759859999999,97.0,439.1546391752577,93.81443298969072
de Lanaudière / Laurier,45.4676657,-73.5939178,Métro Laurier (Rivard / Laurier),45.48020820000001,-73.57759859999999,97.0,290.10309278350513,98.96907216494846
Métro Charlevoix (Centre / Charlevoix),45.4676657,-73.5939178,Ryde / Charlevoix,45.48020820000001,-73.57759859999999,97.0,197.22680412371133,92.78350515463917
St-Mathieu / Ste-Catherine,45.4676657,-73.5939178,Métro Atwater (Atwater / Ste-Catherine),45.48020820000001,-73.57759859999999,96.0,359.9270833333333,94.79166666666666
Hickson / Wellington,45.4676657,-73.5939178,Regina / de Verdun,45.48020820000001,-73.57759859999999,96.0,275.7916666666667,97.91666666666666
Gauthier / Papineau,45.4676657,-73.5939178,Marquette / du Mont-Royal,45.48020820000001,-73.57759859999999,95.0,273.4421052631579,96.84210526315789
Grand Boulevard / Sherbrooke,45.4676657,-73.5939178,Métro Vendôme (de Marlowe / de Maisonneuve),45.48020820000001,-73.57759859999999,95.0,515.0421052631579,84.21052631578947
Métro Mont-Royal (Rivard / du Mont-Royal),45.4676657,-73.5939178,Garnier / du Mont-Royal,45.48020820000001,-73.57759859999999,94.0,403.22340425531917,98.93617021276596
