Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member
Léa-Roback / Sir-Georges-Etienne-Cartier,45.4936796,-73.5791463,Léa-Roback / Sir-Georges-Etienne-Cartier,45.494434999999996,-73.5740983,128.0,1693.9765625,57.03125
St-Joseph / 34e avenue Lachine,45.4936796,-73.5791463,St-Joseph / 34e avenue Lachine,45.494434999999996,-73.5740983,128.0,1813.984375,30.46875
Marquette / du Mont-Royal,45.4936796,-73.5791463,Marquette / Laurier,45.494434999999996,-73.5740983,127.0,256.1417322834646,95.2755905511811
Marché Atwater,45.4936796,-73.5791463,de la Côte St-Paul / St-Ambroise,45.494434999999996,-73.5740983,124.0,959.4274193548387,62.096774193548384
Aylwin / Ontario,45.4936796,-73.5791463,Métro Joliette  (Joliette / Hochelaga),45.494434999999996,-73.5740983,123.0,250.4390243902439,96.7479674796748
Melville / de Maisonneuve,45.4936796,-73.5791463,Chomedey / de Maisonneuve,45.494434999999996,-73.5740983,123.0,689.390243902439,86.99186991869918
Métro Atwater (Atwater / Ste-Catherine),45.4936796,-73.5791463,Métro Vendôme (de Marlowe / de Maisonneuve),45.494434999999996,-73.5740983,122.0,797.827868852459,81.9672131147541
Ste-Émilie / Sir-Georges-Etienne-Cartier,45.4936796,-73.5791463,Marché Atwater,45.494434999999996,-73.5740983,122.0,498.57377049180326,85.24590163934425
Hamilton / Jolicoeur,45.4936796,-73.5791463,Métro Monk (Allard / Beaulieu),45.494434999999996,-73.5740983,122.0,275.10655737704917,93.44262295081968
Dorion / Ontario,45.4936796,-73.5791463,Métro Papineau (Cartier / Ste-Catherine),45.494434999999996,-73.5740983,121.0,354.79338842975204,98.34710743801654
de Maisonneuve / Greene,45.4936796,-73.5791463,Métro Vendôme (de Marlowe / de Maisonneuve),45.494434999999996,-73.5740983,120.0,616.6083333333333,83.33333333333334
Métro Charlevoix (Centre / Charlevoix),45.4936796,-73.5791463,Ryde / Charlevoix,45.494434999999996,-73.5740983,120.0,250.3,97.5
de la Commune / Berri,45.4936796,-73.5791463,de la Commune / Place Jacques-Cartier,45.494434999999996,-73.5740983,118.0,1403.0338983050847,30.508474576271187
